place_id,place_name,district,latitude,longitude,place_type,description,display_review,image_url,avg_rating
1177ee00-c20e-4ce8-8e9e-dd54cc209e67,Elephant Pass Salt Factory,Kilinochchi,9.5046774,80.4045926,"point_of_interest, establishment","A prominent historical and cultural landmark located in Kilinochchi, Sri Lanka.",Sri Lakshmi Devi Temple Temple,https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AZLasHoDkyuFjSwYOLv6ckuq-DklHtTSy0kMuPUWFceJSBCSKiTk32ghEnZzSYDRlhRhP0kg5jqG3B6ozLKRxdxBIsfEOA7sdOkP7_HfapT2k8-EeXK7JXcSO6i7TdgwXOayQ4EDhohI4tLj6kpWexLvhgBEjWX5bCq6EgylWxNHUGlOQlUfYGGeOGnwViebRAaXwiIff6Cqs0_PdTuB2Rbq5Aj6Ei1Pc1DS5ZpkXpPTLcgSCKaXlxwnfLJNlXabj6T-lSppsFFZwM3gTbQIqVWeOdcQOdKjnLD8aem3CqbZ2YMBFE8OZkI&key=AIzaSyDPgpt69x2gPCN2K4Lza3PdMPSAHlo3gJ4,5.0
068561ae-827c-4aeb-aa58-1b564aa6f757,Thiruketheeswaram Kovil,Mannar,8.9578818,79.9623503,"hindu_temple, tourist_attraction, place_of_worship, point_of_interest, establishment","A prominent historical and cultural landmark located in Mannar, Sri Lanka.","Ravana-related places in Mannar include Thiruketheeswaram Temple, believed to have been built by Ravana's father, and the nearby Adam's Bridge (Rama Sethu), a landmass connected to the epic. Legend also suggests the area is connected to Ravana's queen, Mandodari, with Thiruketheeswaram Temple being a place where Lord Rama installed a lingam after his victory over Ravana to absolve himself of sin.",https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AZLasHo6Wd-8zWktVlxTMDUvYd1Z2NnZHpHiKd2iSzWTFdidemt2YUmz4OPPQzjMl7nC6jL8dgKOAHxkEow9jbydWAcCQn1u8VWpWB5Bfe1cNo8JOjpdMevakN5oH2_o7LwAowCCULhIX3QwwWI91Io_IBEHKMwtQny2yg_Vso46mpLjgJyQzJRnoLKJO1PTgGwBDNUUS_bhNjRdpfoMAjhnKYEsU3VBgPEyElEJmMLv4L-vfq1VMZkm_HvSG1M9Mqul6qoXWWgViwUXQL7fYezveETPafvCDklqf2BT9Yg8Gj2YDMor61_vNAZaK3RbTMIBhzM-uQz2NP6AipDrwazeR9kZYhajehsOKaWujLcmaRglROj2aqsujoCB1yeoUxEKWtti3z9TVrgBKXjZxURD3J1cI4aOm79dnuX5sgo4rpE0k_X7u1_ONH7KWcW9kFbSIAt6Wi4YCjiRdZ0wUOK_QT5tzhwMc2zd5q4_y4OsVvu7TH4OJNlF7JxN7CKoi9iCC9BOWtpEG7fdAx4gMtsOeYQl8GWHM33_pJGeV2lNkECYHHHOrbK4I0kS2J-D98M7EwmgNg&key=AIzaSyDPgpt69x2gPCN2K4Lza3PdMPSAHlo3gJ4,4.6
d75990b2-a4e7-4136-9d36-8c381464b0f5,Mannar Dutch Fort,Mannar,8.975855900000000,79.9169964,"tourist_attraction, point_of_interest, establishment","A historical fortification in Mannar, serving as a testament to the colonial history of Sri Lanka.","A Testament to Resilience, Waiting to Tell Its Full Story
​The Mannar Dutch Fort is a truly captivating historical site, offering a raw and authentic glimpse into Sri Lanka's colonial past. It's not a polished, museum-like experience; rather, it's a magnificent, albeit partially ruined, structure that beautifully captures the essence of a bygone era.

​Architecture and Atmosphere:

The fort's distinctive four-bastioned, square design is immediately impressive, a signature of Dutch military engineering. Its massive coral-stone walls are what truly set it apart. Walking along the ramparts, you can feel the sheer scale of the construction.

What makes it unique is the quiet solitude here—it lacks the heavy crowds of more southern forts, allowing for a much more personal and reflective experience as you imagine the centuries of history that unfolded within these walls, from Portuguese to Dutch to British control.

​The Current State and Experience:

Currently, the fort is in a state of partial ruin, which is part of its charm. You can see the layers of history—the thick outer walls, the remnants of internal structures, and the quiet grounds now often grazed by local deer.

While there isn't much in terms of explanatory signage, its value lies in its atmosphere. It's an excellent location for photographers who appreciate the texture of old stone and dramatic, weathered settings. The views from the top of the ramparts offer a fantastic perspective of the surrounding area, including a glimpse of the nearby causeway and the coastal landscape.

​Historical Context:

Originally built by the Portuguese in the 16th century and later rebuilt by the Dutch in the 1650s, the fort has seen significant action. Its strategic location on Mannar Island, guarding the access point to the mainland, underscores its historical importance. For those interested in military history or colonial architecture, this is a profound place of pilgrimage.",https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AZLasHrhK3gtxWCzGU3crrx_CUZMEQy7HJg_ns6T-EQKIfxR7fWZVAONUFqO_nauu1PRrBWptt1Su6ZcdNcJRgeb8uchTUxi32_k459S2hPrH00UWyxHyEvNDPLG2DvRrKI18nKeGm9uwX54yTpKZH2qV-tQW0D9Y3pXoQbDcyqnIs_hTOIeslfQ_26-Vtu5dkg16LXMT4esySi7qMW6fwpb-NxVjeJzpHKVlPvu1YOIRtD2vZRGXgPFpbUXpBojs-ieT_Gl2UowPg9naWUo9cEcRX8FobWQfdfsvlJd7nMj4b1z3kbFThEexqk49rDKasvU4eg4mw2nxiWUXQU66y0V8Jy-Iuk_EARWWlF2T2VDP89UZM2MXNbJO1ttqYURzN3uNvhX9vfILSKhqypc745iILW9HA15dUpjJBlOg1hWB71ozYsNUrCM0siP9jLzVdE6j8VNQYNHpO1gMjERo2t2lD7JPFw3fUbBoy8x037akczEKGxuqgKGvYtdZXlNHnJ4yEPiDU7EsJZW-R-Jn4TOMNlaj20oTAMP-5ujnww_7oksCJ2uCmmrxnNSnq9gHQesbrQ0jNKpSaTFPw&key=AIzaSyDPgpt69x2gPCN2K4Lza3PdMPSAHlo3gJ4,4.3
c0f3a635-03f5-41da-9c1f-0f390255973c,The Ancient Port of Mantai (Mahatittha),Mannar,8.953266,79.9660214,"place_of_worship, point_of_interest, establishment","A prominent historical and cultural landmark located in Mannar, Sri Lanka.","This could be the most important or may be the only Buddhist temple in Mannar. There are important historical values attached to this place which you could learn in your visit. There is a massive Bo tree spread across a large area. Underneath that, there is a very calm and cool atmosphere which gives a unique feeling. If you are a Buddhist, it's worthwhile to visit this temple in your Mannar trip.",https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AZLasHrwBo1Qv3QzszvPI8te_UPnCwhpvU0iUpDKPAxbtLD3Yqbot-38Cv9nxxna_FY6fgdNGpsMeAeGYWW19BLcm4itEl6yWQbJBKAP4WGxOXH5KKY35ffzVNAbs6c9TY3YOO5uxFcgQDcmS5oJCjIKiOYhO2xgVvLMrO1W7LNDdm9JiUJaYrFtIc1nUrwnLNJC9LzpQvs51uDDSVhUYXP9clrAlobb9UE5rDMKDTjJnHIH-AM_dpN4fFZBM-0_beTNeTMjtZLxTUv-4jKliby-z1j7WJfKDbNfVuGoy-HmVyDt-k8kKsLoBNWfa2eUH0Nc-peoHr4RXZAdAk7pfGhM1jXy2IjZxyM70KCnGhyZdNKoM9AzgyxCYr2mYwFv0PjttKV3LdDBJcZzK-uMNEPY_TBgXzM1RZ_UV-TCvsQRi64658z1fPd3MjU1K_yIfCSYGt8VpcAUWpCoKw51p_3zipXsMzBxdd4teXchuPDMsBRRz3V8zgPSdj4sKswZ2hcUPHzrKqkgVjXFWx7iEy0C4IMcFVPhIi-rrO4VKH0Fx5zs-ROUg-RnT_w6cTM8WKDiJPVUPEdv&key=AIzaSyDPgpt69x2gPCN2K4Lza3PdMPSAHlo3gJ4,4.3
54ba8f8a-22e0-4607-a92d-3eed410f645c,The Baobab Tree (The Elephant Tree),Mannar,8.9816707,79.9231902,"tourist_attraction, park, point_of_interest, establishment","A prominent historical and cultural landmark located in Mannar, Sri Lanka.","The baobab tree, often referred to as the bottle tree, upside-down tree, monkey bread tree, baobab, boab, and boaboa, stands as a testament to resilience and endurance. Native to Africa, Madagascar, and Australia, this remarkable tree boasts eight species, with six found in Madagascar and one each in Africa and Australia. In Sri Lanka, it is known as ""Ali-Gaha,"" or ""Elephant Tree,"" reflecting the unique beauty of its bark, which resembles elephant skin. The Tamil community refers to it as ""Perukka.""

Believed to have arrived in Sri Lanka through Arabian traders, the baobabs inspire awe. A 2003 study uncovered approximately 40 surviving trees, with 34 of them documented in Mannar, many of which have thrived for 300 to 400 years. The oldest and largest baobab, located in Pallimunei, embodies the spirit of longevity, estimated to be 800 years old, having previously been recorded at 723 years. In 1890, it measured 61 feet (18.6 meters) around and stood 30 feet (9.1 meters) tall. Today, it has a circumference of 19.5 meters and a height of 7.5 meters, remaining a symbol of strength and wisdom as captured in images taken in May 2008.",https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AZLasHpXnnD6AYYWuer65rFWswwZcXC2OsteVI2T7j4AgMoTGFrLvmGK320WMBqYm-dPkq8sl327z-g5woYAT-BO5uJpeIHiODdLekV478VAQeWZpO-oeBjegbQVj881OVxNEKjuQGuzS15tWrcEmlN054bsavtgaXQot34Lf7GYajEEAm6Ixw0ILNWbpr44ag_oNlKl9atKO_3zJd3o1arJpyMkFh37_8R85GE53SF0-Td7mF7QqOmGnHMifQawEy7i7hqRIQrV06UNpIX9KfsKRde_8vQtA44WxqWS1dZTSATCxMviX12-3pLA9Go2Q1LgvzZ9tbn-RGGydJZAIhsQaGI-JPfxCGlgaZ1f1LGmALFDCBGPbKgi7FC6q94Y-f9MqnEy73XUd0d5nBKPuw8Rr8PNfdV_1f9SSq0O0njS0kAfkN06XZnACBidESNkOQnLgiP-8fdhpIxFZ_AFJB49Ybj6WIuqdWwTi8vbuUZZzWLka8Gdc05u7L9O6SMBY4q4r1yo9LIK02jIwWHbAOwr6NnKRWxLBEHBp8JDBuVIUzte11OUB7IEeRS4PRMTNiaJFOzTdzE6637k0w&key=AIzaSyDPgpt69x2gPCN2K4Lza3PdMPSAHlo3gJ4,4.4
f5f4a828-0341-4f87-b886-c65d804ce611,Shrine of Our Lady of Madhu,Mannar,8.8547862,80.20305620000000,"tourist_attraction, church, place_of_worship, point_of_interest, establishment","A prominent historical and cultural landmark located in Mannar, Sri Lanka.","A very sacred place.
People are coming from all over the country to Madu church.
Its a historical place.
Calm and quiet place.
Basic facilities are there.
Its huge area.",https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AZLasHrzWuTAP6f8JY0WeeJp_uX9hKsjjWDqWOkT_hNcTFJDnmT08aHfvBYdT8GgzuuMTDEJf7StDzYwLaibkMVX2fdn-3uvc3l2faT1W45QemDbp8BwONIxf-KcIwrjh0Oa7ycNIsIpygWxF5z-4tHHFAt12TFZpqlgpEeVcHZbImCgd1qMdW7r9pBhaEfx5QJ11vKqfY2tgNWLnIkV1WiCTExu3a74xWB_in7PGbgQvm9l4gXqoljyB7jaOHIlcPSjscqXv_H8ksXu8IVpl85KF5JQUFsVHlPFFNjhEy45sRXfRx1XBtm8BmBRNfA-g2zH5Xg_21vtWqVckxNrRAuuHsLUe-CTxTDJI1x2QqTIDIcfoxaSm7yeksxZIJB1kkW1KqHR8rzzReylGK7dmugJu5GnKD7qzfw4Xk6vAI7QL-sif_14uzWHCbCTyKZ2Xyu3_FDpuuuOPXezwmHsXfeP_cLrbQhZyBF7jR2mahzykGn92YrxRGt2exnby8KPVm3tD2NxXb-0w1n_1cObfum2bLVXDyXc-3bsk2oSFfnj7kBQFKbfp4_8_fzEl5D3SCkblQIikM032tsxWA&key=AIzaSyDPgpt69x2gPCN2K4Lza3PdMPSAHlo3gJ4,4.7
e7b44d5a-f240-4538-870c-5758b890dbc8,Adam’s Bridge (Rama Sethu),Mannar,9.0864914,79.56851860000000,"natural_feature, establishment",30-km. chain of limestone shoals & sand bars in the ocean between mainland India & Sri Lanka.,"RAM setu built by Shri Ram . I am lucky enough to visit the last point of India. Here your mobile network will go automatically off. The sea has high tide and warning messages are displayed over there. You need to visit on the day time , small shops of fruits are available. You can also see Sri Lanka's lighthouse with the binoculars who charge rs. 20 . It has a great importance in the history of Rameshwaram island. Ram pathar can be seen through satellite however you can touch it in Dhanushkodi and other temples where some of this floating stones were taken. Do visit once in your lifetime.

JAI SRI RAM",https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AZLasHpjUFtwR1_s7VEsd9fZdsK2KUtexNN4DNheadnmR7W0vy6HE7Iv4hKvekh1ohUSBx3l0kZtC5XXGYlVjjwtEl0JF1Oc8h342GH2qjyLAUc8LJzVE6vgJ63OlkApBqv_yOggGizYC2ADE5GfEBSaJAo6NMIj5-XHshAn45ofDrYN5e4iLqoIKuiXn9hRI6w1hcasHf9czOLi5TnJvR5RylTP0YhzWqHHPmSH3-hfPnHNpoC0OmY6isUV5LJYkAxkOeODEQ1fzyKYRzCBFH63GBR86PCu01PD38Rgq-Nhd8tH7MYbXeITfvnm61V21iciB6ZWVzVLVGAVKAx7dpr46f59va-VUdJhcrq92eV3AGdPQeF-ZbO7LYltEolOB8ao_iqFEUnuUIPxH8Vsu31QFanRhG5ECRFdM3Ic33Qa_73Q42-baryiaQ6tCX5R8PbMwU5m6n6y9R-sBFEsk9Hmp3paVkbEB79zQOSsFcNCkBEGh6NrZ57S68Q-1_ZBceL8cc8zJKmZkWsc9s7KAyHydO9BKYYUe7Ybd7qvDDW1hwV2h57wSxGP6sqlVifMlPs0DubMVi8qW6mL0w&key=AIzaSyDPgpt69x2gPCN2K4Lza3PdMPSAHlo3gJ4,4.4
af7769b5-4204-4f84-b0cf-f2124067a3d0,Doric House (Arippu),Mannar,8.780876900000000,79.9344149,"point_of_interest, establishment","A prominent historical and cultural landmark located in Mannar, Sri Lanka.","The Doric Bungalow in Arippu, Mannar is a historic old house built in the early 1800s for Frederick North, the first British Governor of Ceylon. It is called the “Doric” Bungalow because its pillars were made in the Doric style, one of the simple ancient Greek designs. The Governor used this place as his residence and to manage the pearl fishing work in the Mannar area. Today, the building is mostly in ruins because of sea erosion and weather, but it is still an important archaeological site by the beach.
This is a great place to visit and experience the colonial era while enjoying the fresh, salty sea breeze of the north-west coast. It is truly a must-visit spot when travelling in Mannar, and the government authorities should take action to protect these valuable sites for the future. 19.04.2025",https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AZLasHpozdACLz7Z2g9EJV_qLJD7NvUUjTU6su3QgSirF7Gsbcihxo2Zl3fy1Z4rJt2wv9zfHyWph_MPyiXHtYU7AYfgXg1k8W7LW3dQGdHmgaK5tlwc6gCu4t5ZAK_cdEssA1gOE561zLMzgZmAeEkI5aGtWaLpA34qyFxA32E_oMzREDCKmiddU9mmdGmY8HyeNB7czpViArvrNySltYFATKv3Wvuqey1XZFIJAe4EeJa37NIdW6uUq3dALguFsMbCBO4xivNAsASHdtlm39e4sSEADvZV6so2FYQblwegd_aaLQt-fcEy1NKJSmAeHo4Ngv9dq8QAseuFJeSUI9qQTDGy4zfYpF2mrRlFSXOqceEeFwu2muldHpTBVXwNILxpwj-v5Q0luqArolfQshBL-tLCVkux6BcYsPn-qIZNzz16nvcXYcNgpvqQKZG0HIlKetxZD2VC4nNO_PIuI33gCjBYKRji1OTAnFKLU6UQGs3YbNh5-wzH0_vD0efmOpWG6ILnSs6XWpljhymxLnXB8euYabao5NvjS6CH6JVMJRoBG6di3vhkFMuMTG_6AKkUbrBiqlsE&key=AIzaSyDPgpt69x2gPCN2K4Lza3PdMPSAHlo3gJ4,4.5
95fa76ae-5a8b-4d9f-a30f-9b97f7f3c37c,Arippu Fort,Mannar,8.7925047,79.92970900000000,"point_of_interest, establishment","A historical fortification in Mannar, serving as a testament to the colonial history of Sri Lanka.","😄 A really interesting piece of history and monument situated outside of Mannar town, the drive there is also really beautiful and very nice to take in all the natural surroundings.

🌳 All the trees and nature has grown right through all the brickwork and its a true sight of beauty. I was the only one there and the area has what looks like, other abandoned buildings near by.

🇵🇹🇳🇱🇬🇧 It was built by the Portuguese and later taken over by the Dutch in 1658. When the British came into ruling Sri Lanka, they converted the once Portuguese fort into accommodation for officers who worked under the first British Governor of Ceylon - Fredrick North.

🌊 Mannar had been known for its seas which were home to high quality pearls, the people who worked under Fredrick North and stayed at this fort would have been overseeing the pearl fisheries.

🏠 The Fort later become a guest house before being abandoned in the civil war.

👸 The fort also has Tamil legend linked to it. It was also known as the Allirani fort (original name of the fort is Ranni Palace) due to legends of a Tamil queen, Alli Ranni who once reigned over Mannar,  itis said that she ruled over the in western and northern coasts of Sri Lanka. Her fortress is said to be located where the ruins of this fort now lies. ❤️🙏",https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AZLasHqmNQbbLBoCm-2lKTwiO-ke03OuOtk5Gsg_HQiv1iosBjL_LPcLhv-EPIQAZMXIU7lCAYsVLaBRrC4Bdmql6zVO-nzaHxRQf3ZLDHR8r9i1OMWGLoSdrUx3cPAEkaXZ4IQ7caFjDHivc3e5v1sMU3qKiT-ab5tBHnzp-vx3FqFe3sxw_PaEeG-OhDbGxbgkBvg-aRN1OyWuE0BVHZfjbGXMXXNGYwsxQWLn-JREcp_uQY33KqdtQryw1cNJIpdPZ1NaK7tTFzLw5uARrmfiDvI8dooFDUETsnUjFO4Z34n6RXL9Z1BMSBvv738QW-rU0-0KWJ3z_BH1dVJudpPKzXTICX1g8iO8oUIZspnYbmwjqbccVjOx1J3X-KkMF0DyqPONfafNhSTIwEdM4MbR4EKTJ7O1b8uo1oKVgIGryAWocDKi8nzCNTq-WWd8XzIOfhswdT9GGqkoFel3JLhh79VtlKNcsfMGC7wPntNOdoDkMAni4rY2jnEOvnWDWxo2rzmmsGxVwdCjYLuXT6a0gMuMuprsIDDy4sbp1213LjOLjMopBc3BL_OmE0nBSJ70RpAyUr8R&key=AIzaSyDPgpt69x2gPCN2K4Lza3PdMPSAHlo3gJ4,4.2
0f8a75e6-cf8e-4857-9144-c21c3593c82e,Talaimannar Pier and Lighthouse,Mannar,9.107422,79.7310589,"tourist_attraction, point_of_interest, establishment","A prominent historical and cultural landmark located in Mannar, Sri Lanka.","Thalei Mannar Pier and Lighthouse is a serene and scenic spot that beautifully captures the quiet charm of northern Sri Lanka. The long, breezy pier offers stunning views of the Indian Ocean, and the calm waves create a peaceful atmosphere perfect for photography, evening walks, or simply relaxing by the water. The lighthouse adds a historic touch, making the location even more special.",https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AZLasHq7DHguWyUwEf0vRZcLMy8hgpAIYclTz-XPST2RD_cYmecwSszHLTdefV7FsC_CdIQDZU0xNjUtM6DKu8OsjXTy3r4VQW6Fi4SShYR03J_hJHd70H6h0Vjvco8oknRfKQg2DgQgMtvIeXaqZiEoxKNM6AivTPD4vnS2JjLnaM_0vpPzH1Uq3xoD3fmwRaq1GE-JZKcDQsW9NTK_qyMUuyXCm8e36h-ub0bdfhPp3yWiBwrBdvfBMD5ya6U8epkXP89Z0LJWXyw1xrMuOsaL-OttmwCS4NoSnCRIIhmGX3NoM2Sx1EVjtwqnl7gGC4ejGwncp4FchHGhoSmx7VxP8p2JihXjl2JPxW6TDiOQigREkpcDRo9ZQbJLyUFWfOPA20O6eeekO427xrkAnrUZPKmHNa4ZoAXp_1HvDhZwpG5rqwgZbtwzaoyzKespcFLkUkoOasvDz7aYkG9YQ4v5IRMm_fDzQS8dR3Bc7NmG5Qh7xLVjcu6h9Uo9P5tR90eKCMviHiUNcyb_6wexYzBn6A8Y0MxOmgfvCm43yGVwXT4HN7eyoy47WviWtfrIQ4KG6T8OX9ze&key=AIzaSyDPgpt69x2gPCN2K4Lza3PdMPSAHlo3gJ4,4.3
1c8ef1e8-5a95-499d-8ffa-5d8fc6c15819,Ketheeswaram Rock Inscriptions,Mannar,8.9578818,79.9623503,"hindu_temple, tourist_attraction, place_of_worship, point_of_interest, establishment","A prominent historical and cultural landmark located in Mannar, Sri Lanka.","Ravana-related places in Mannar include Thiruketheeswaram Temple, believed to have been built by Ravana's father, and the nearby Adam's Bridge (Rama Sethu), a landmass connected to the epic. Legend also suggests the area is connected to Ravana's queen, Mandodari, with Thiruketheeswaram Temple being a place where Lord Rama installed a lingam after his victory over Ravana to absolve himself of sin.",https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AZLasHo-Cw1a01bZ4D0_lG8dw3WT5IsPSpM1tXC-fpbX0kR-buYYIn3O5Mwl3y6lvv1qa2Q-DQbhQACJwTE-ZQdxTGWNSuPnDQYUEd2kz1mhpjTdxXW83E9dpncw9le-jddWVrKdkIJJpY2SaHOqFr5fJpxfZ7ODFBujOW31zB5x0hkZtyfzCtrt-hI4-7M-mJxJU6yeIuowfJ44UgFyTZMFKNBkUht8UmMvk5c6xXf3vx0kKj3FTfq5Q3AGbCFAjVWzAIEQUDuziiF08NgX2-d0UxVGITIbgcF4NAMQJLWhMpayS1dSnGLrErzJbtOsWB7a2WSJQCrcyVtVYZBMorsCJiSMrt50AD3CCUVtFK5XnptPyPTQtPT59cpm_xufbdZPP0naw4jTlA0zwqViqbEzWLLBjEjN10CmaaoElll8dNTlYo-zhcldE8pU9gcHVCRQ3YWlUFOacShHCGgDztj8MvMF8wz3FyqXhDXj7FnEQW1fU6aTBuQVL58Y_rGLeE5obNdtXVCSeOO6YtgNzW2lATa2gWNWHNOKDQI-P2cCazEFINtsUzaRjFIbQsCA107lqG0-TdvA&key=AIzaSyDPgpt69x2gPCN2K4Lza3PdMPSAHlo3gJ4,4.6
a1817753-7a17-4841-922f-9442c6c3c090,The Martyred Christians of Mannar,Mannar,8.9505498,79.9662682,"church, place_of_worship, point_of_interest, establishment","A prominent historical and cultural landmark located in Mannar, Sri Lanka.","❤️ A very peaceful church and also incredibly beautiful, lots of colours and statues.

✝️ Mannar is mostly a Christian area and this church holds lots of significance. I learnt about the history and enjoyed walking around and sitting in silence. There was renovation works and so it was pretty loud at times, not the fault of anyone though.

⛪️ This could be considered the most well known church in all of Sri Lanka and there is a festival held on the 15th of August

🙏 Both the inside and surrounding area outside the church is beautiful and generally a nice place to come and visit. Much love, God bless ❤️",https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AZLasHreJSAmdbovKPEG95gbF-dK98s10IEyo2nRq1JVQUBwpzpWd2j80mhDiKU9JtG8UYkvHoso22zLR8520mfd4A7pBXyiQ93kdNQul4U826JwDKipVb_ssCVfTWOCimnKPTls6IvwcWbSW4LARGMaw51gOQlEpwh3MnwRWBWbe_itb34DKPxwNwDLxSRSDWwBgr5rLNcac9JUSkpJ1S1P_SsYR17K4UGCzO5XeuscVM4d8BizEswMGHlJml0tWWUzsWgDbO_HTeEQNsF3J0jIuHtI9UNI7syZMXrPTcNTjBcx0J411yv8iRZqojCNr1bPWwZe3uricEHurZzX1S3fN2lR9eq84QM0zrEi3VVElYF4r8XpiBlQQuhWe8-uEKDAqbmcP-gNWKe3IrWt9SsrMcw-nYJHhQRtmNlhAEnGnhRo2knJgZG2Mgf27b_-ljfBKpssvhkTv3BZqDFyLtRr-EriqH3jUlW_-q6YWA1eHhe9XKWWQA8MGS6W-GvnHn6KdfAweczeuEMh4zDQqYDjcsN6GCZd6DVLD_3YCu28Tzk9NQu0-AoyL0R-vq1TuXMVPYEfE8e7ggbxDw&key=AIzaSyDPgpt69x2gPCN2K4Lza3PdMPSAHlo3gJ4,4.3
8a35bd70-bf8c-49ed-aa1d-04ca95a2daba,Pesalai St. Victory’s Church,Mannar,9.0865053,79.820137,"church, place_of_worship, point_of_interest, establishment","A prominent historical and cultural landmark located in Mannar, Sri Lanka.","Our Lady of Victories Church in Pesalai is a must-visit in Mannar. It's one of the largest churches in the area and boasts a stunning and ancient Rococo altar adorned with statues dating back to the 18th and 19th centuries. What sets this church apart is its unique passion play, the only one in Sri Lanka that utilizes statues. The combination of historical significance and artistic beauty makes it a memorable destination for visitors.",https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AZLasHrxspkDfoPGSNlZvWhB5BWm_Jd2O6yY8OzvJKd03uuyrjdblhvNGRkP3F5Vee-7Oj-PXecUKtuYNK0HjQnP2tkD16szUQxpEcVPQxG06owZfbeUMc--T-Oy9tDn7gitQMTi7MCj8AfQ0oYrMFW_H1nPYAHpNBDnEieWi_sjO8iamkRnoUjMFCOEwTRykVAXUAG6-1jUXMOHr2Ad7xT6EWYRrvxxBQ1quLRbtLGxU9MYyY8qfTwy5nn00WKhIt3l1CNtD5nIcEF-jOiG56Ez2GmhBvAwM385B1-6uOn_rJnVaKVJz766rgLTfA4FWwaln5bBL_Ibcw8V1RM8f-ULFMPwlxdS4nBqtF07m1kynyTN1A_zb6phYL3Oqh7dlt3-TYXu_I2aE9tm5UWTqMBATYxtbjD5_dAiTjgYmaIWB25YVHGUcvs_LnD1oRhgAMT9iBD_JsR97upPTf9ATBhRdjDbOK-pkwNyib_XkdJi7vOaKbHrlJjyFyIYw7F49p4m4VmsypOpoBUTQ8I_N8GvvgCn-iV_z0drxNKA4I7P_k81kAnuuwJOziSUTDs6c3NRVHKo7YTg&key=AIzaSyDPgpt69x2gPCN2K4Lza3PdMPSAHlo3gJ4,4.8
6fd09137-60fd-428a-a2eb-3a590d45b03e,Vankalai Sanctuary,Mannar,8.919994300000000,79.93289170000000,"tourist_attraction, point_of_interest, establishment","A prominent historical and cultural landmark located in Mannar, Sri Lanka.",Beautiful collection of birds in natural habitat,https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AZLasHpgInvysRDAer6gQ-mY_BWmt0jxz15yIsI3yEbFcLt8ZO2gCCIIaxFWjooRP3i1LM60XWOBW2AGoUJHu144VCnK8ra-ebrLPe7XlZfyHjlFTWZRibBoCWPpxReIE9CKvepN3UlUJRZ5PC11E7tH_jSOe-AkWkBj57ow7gAl3-DhIrVfBSFfayzD3ZMyoPILyEJCAlix7MkrL41DI_YFZAoU5ltCsWOGmL3uKpKfmDK4zVjnb0ntPaUtt31Lf2K1Aie2GxHO2djhR6Za6njFO05y6XVyRwmFXJRj9k2FZpzeGKQjfFABdGH5_otc6gjxswQGVcjDj7KfWFte_AWv_pXn8MV0KVVUBmCoMY6CrnltxmrvdnnKtwZHOVaFVC2cfEC1qELIN0iBZ-at8FkGJpFC6LIVHjyMObsRX_Tk97__ewo-jMX89LQbflmzJCrdtbbnGo13O5ZIoBMLGx_4ENUV1diZilNuaowjdmds8ZaW-dd41pcarf51dEE9tfOSUvSzhhnZuugyepLZ91jRKRv1Eem660oWDYFVO9oO6JCWqC6S9WquLfvoUnxKx5SWScE0trtJvYYdNw&key=AIzaSyDPgpt69x2gPCN2K4Lza3PdMPSAHlo3gJ4,4.5
